m,lambda,wz,wtr,dt,mu,eps,Nx,Nt,nL,beta,dim,step,Dens (Re),Dens (Im),KE (Re),KE (Im),Lz (Re),Lz (Im),PhiSq (Re),PhiSq (Im),S (Re),S (Im),S_del (Re),S_del (Im),S_int (Re),S_int (Im),S_tau (Re),S_tau (Im),S_trap (Re),S_trap (Im),S_w (Re),S_w (Im),Vint (Re),Vint (Im),Vtr (Re),Vtr (Im)
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,840,0.026719115,0.018241496,0.044857218,-0.000623476,-0.153514576,0.197699208,0.97987193,0.009413889,38.57987382,-0.030174548,37.62672101,-0.021346941,0,0,0.953152814,-0.008827607,0,0,0,0,1.715916416,1.715916416,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,850,0.014690026,0.010997671,0.04550761,6.01E-05,-0.055467655,0.109812334,0.992611654,0.007114244,39.10435495,0.087319167,38.12643332,0.091202594,0,0,0.977921628,-0.003883427,0,0,0,0,2.23237878,2.23237878,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,860,0.013426624,0.009823678,0.04413464,-9.92E-05,0.059415416,0.142336656,0.96781046,0.0112292,38.09319971,0.105712599,37.13881587,0.104307077,0,0,0.954383836,0.001405522,0,0,0,0,1.593819382,1.593819382,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,870,0.004737919,0.00693376,0.044064823,-0.000549321,-0.054504019,0.134035741,0.963973374,0.007784803,37.95686007,-0.147569226,36.99762461,-0.148420269,0,0,0.959235455,0.000851043,0,0,0,0,1.594166615,1.594166615,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,880,0.022478013,0.024456226,0.044500751,-4.58E-05,-0.068725958,0.2172404,0.983587176,0.026471364,38.56462121,0.386211472,37.60351205,0.384196334,0,0,0.961109162,0.002015138,0,0,0,0,1.260145348,1.260145348,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,890,0.044690169,-0.001015339,0.045504479,-0.000939102,-0.038286818,0.289463152,1.010132185,-0.002331021,39.44456936,-0.452981061,38.47912734,-0.451665379,0,0,0.965442016,-0.001315682,0,0,0,0,1.534321773,1.534321773,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,900,0.026534265,0.017200955,0.04497184,-0.000136101,0.032723805,0.272387768,1.008570698,0.008376373,39.1903597,0.182075619,38.20832326,0.190900201,0,0,0.982036433,-0.008824582,0,0,0,0,1.750531833,1.750531833,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,910,0.028880305,-0.013153457,0.044059468,-0.000903275,-0.057035758,0.304103943,0.997259253,-0.014469463,38.61273263,-0.631652484,37.64435368,-0.630336478,0,0,0.968378949,-0.001316006,0,0,0,0,1.796713686,1.796713686,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,920,0.022621593,-0.009144998,0.042725948,-0.000206194,-0.193399808,0.243923289,0.985259222,-0.008782906,37.76839377,-0.31039787,36.80575615,-0.310759962,0,0,0.962637629,0.000362092,0,0,0,0,1.74319161,1.74319161,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,930,0.044878644,0.01298189,0.043566964,0.000217929,-0.216967155,0.156715658,1.00293224,0.003884578,38.55838179,0.101910092,37.60032819,0.111007404,0,0,0.958053596,-0.009097312,0,0,0,0,1.403154402,1.403154402,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,940,0.057066171,0.018446851,0.044476995,-0.00104663,-0.165745854,0.064382282,1.020951621,0.009354361,39.28804938,-0.188666791,38.32416393,-0.1795743,0,0,0.96388545,-0.009092491,0,0,0,0,1.744654582,1.744654582,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,950,0.062724406,0.021023783,0.045044935,-0.000699883,0.005534985,0.01297947,1.030094682,0.020461821,39.63692363,0.186239898,38.66955335,0.18680186,0,0,0.967370276,-0.000561963,0,0,0,0,1.866347149,1.866347149,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,960,0.063415355,0.027246337,0.043284581,0.000136516,-0.035130187,-0.00836622,1.016992305,0.027269178,38.73072444,0.607472671,37.77714749,0.607449829,0,0,0.95357695,2.28E-05,0,0,0,0,1.860756471,1.860756471,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,970,0.059516721,0.036377028,0.043370912,0.000254201,-0.142051052,-0.119979019,1.015767821,0.038562113,38.6879878,0.911253841,37.7317367,0.909068757,0,0,0.9562511,0.002185085,0,0,0,0,2.210483146,2.210483146,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,980,0.06341662,0.01717182,0.043622286,0.000549757,-0.113969362,-0.253564696,1.022977475,0.031309538,38.86238664,0.884051768,37.90282578,0.869914051,0,0,0.959560855,0.014137717,0,0,0,0,2.502114372,2.502114372,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,990,0.047574878,0.016387622,0.043107871,1.64E-05,-0.088232865,-0.251667062,1.022627755,0.018822326,38.59103482,0.454301511,37.61598194,0.451866808,0,0,0.975052876,0.002434704,0,0,0,0,1.954008533,1.954008533,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1000,0.054737058,0.007229721,0.043555128,-0.000456846,-0.014094622,0.133000587,1.027118598,0.005156045,38.89178068,-0.027759229,37.91939914,-0.025685553,0,0,0.972381539,-0.002073676,0,0,0,0,2.556995426,2.556995426,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1010,0.067357969,0.007767574,0.044088546,-0.000309289,0.01304532,0.032996725,1.01977437,0.009142732,38.94445412,0.132515522,37.99203772,0.131140364,0,0,0.952416401,0.001375159,0,0,0,0,1.919255164,1.919255164,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1020,0.066767962,0.002033461,0.043897272,-0.000454005,0.05497298,-0.063497902,1.022419262,0.004115512,38.95441444,-0.03936611,37.99876314,-0.041448162,0,0,0.9556513,0.002082051,0,0,0,0,2.440180287,2.440180287,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1030,0.064309492,0.018634045,0.04433506,-1.88E-05,-0.04425932,-0.135384543,1.030164071,0.015375519,39.28459692,0.369812983,38.31874234,0.373071509,0,0,0.965854578,-0.003258526,0,0,0,0,1.956661492,1.956661492,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1040,0.047490623,0.020851088,0.044900322,-9.36E-05,-0.101216443,-0.141058194,1.016333432,0.017356614,39.3610906,0.361864503,38.39224779,0.365358977,0,0,0.968842809,-0.003494474,0,0,0,0,1.88616367,1.88616367,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1050,0.045093056,0.02878502,0.04477532,0.000259259,0.07769708,-0.222567985,1.00467143,0.027687898,39.13538657,0.751952641,38.1758082,0.753049762,0,0,0.959578375,-0.001097122,0,0,0,0,1.64492704,1.64492704,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1060,0.05080126,0.015473079,0.044367976,0.001123754,0.19266642,-0.24558514,1.004852471,0.019880955,38.9602839,0.934144221,38.00623269,0.929736345,0,0,0.954051211,0.004407876,0,0,0,0,1.335661978,1.335661978,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1070,0.051853224,-0.019217666,0.045581187,-0.000999575,0.231787885,-0.10071748,1.015930149,-0.013483249,39.59382113,-0.565747168,38.62974421,-0.571481584,0,0,0.964076925,0.005734417,0,0,0,0,1.331814425,1.331814425,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1080,0.055794524,-0.039220259,0.045388669,-0.001319719,0.036670615,0.045651669,1.008905126,-0.040190394,39.367781,-1.351671479,38.4146704,-1.350701343,0,0,0.953110602,-0.000970136,0,0,0,0,1.164969111,1.164969111,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1090,0.036621311,-0.028524658,0.045052821,0.000178666,-0.187412427,0.04616066,0.992144642,-0.039602811,38.89100214,-0.712457498,37.93547881,-0.701379346,0,0,0.955523331,-0.011078153,0,0,0,0,1.664960874,1.664960874,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1100,0.021056934,-0.002493792,0.044635546,0.000382571,-0.136842217,0.281005717,0.991545543,-0.012092423,38.75927411,-0.122628026,37.7887855,-0.113029395,0,0,0.970488609,-0.009598631,0,0,0,0,1.730471373,1.730471373,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1110,0.020711902,0.013298266,0.045091179,0.001720633,-0.228175904,0.329302578,1.000227868,0.01615113,39.10870321,1.009792942,38.12918725,1.006940078,0,0,0.979515965,0.002852863,0,0,0,0,1.691995978,1.691995978,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1120,0.025053707,-0.000865268,0.046109986,0.001646739,-0.309591031,0.346850751,0.996188493,0.001993689,39.44741068,0.692111049,38.47627589,0.689252092,0,0,0.971134786,0.002858957,0,0,0,0,1.679866164,1.679866164,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1130,-0.004684501,-0.01452347,0.045615136,0.001711073,-0.055949973,0.10422706,0.966340715,-0.010287098,38.67961836,0.519541944,37.70859314,0.515305572,0,0,0.971025216,0.004236372,0,0,0,0,1.923810041,1.923810041,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1140,-0.000838468,-0.005149958,0.046106258,0.002130346,0.101378207,0.15718331,0.960744768,-0.007880286,38.64218937,0.798573174,37.68060614,0.801303502,0,0,0.961583236,-0.002730329,0,0,0,0,2.036867636,2.036867636,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1150,0.016161929,-0.034386894,0.045462954,0.000890507,0.246171244,0.15949859,0.965996884,-0.03040918,38.55375872,-0.117615819,37.60392377,-0.121593534,0,0,0.949834955,0.003977714,0,0,0,0,1.542579335,1.542579335,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1160,0.044250204,-0.019728999,0.04537823,0.001196293,0.260729261,0.050011564,1.007618058,-0.01890407,39.35135181,0.248046589,38.38798395,0.24722166,0,0,0.963367853,0.000824929,0,0,0,0,1.891337283,1.891337283,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1170,0.070631806,-0.021366319,0.045111202,0.000674569,0.077666974,0.15546254,1.033485801,-0.018375722,39.78492208,0.029555184,38.82206809,0.026564587,0,0,0.962853994,0.002990597,0,0,0,0,1.957671334,1.957671334,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1180,0.058243012,-0.002746504,0.045446927,-3.54E-05,0.020210542,0.213087498,1.014352211,-0.004900263,39.52878852,-0.067948095,38.57267932,-0.065794336,0,0,0.956109199,-0.002153758,0,0,0,0,1.915552174,1.915552174,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1190,0.032237098,0.013110672,0.045282675,0.001562474,0.159264109,0.004960103,1.000195187,0.010615143,39.27453866,0.897738125,38.30658058,0.900233654,0,0,0.967958089,-0.002495529,0,0,0,0,1.579477552,1.579477552,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1200,0.04390694,0.008800999,0.045555801,0.001087329,0.081050188,0.001261192,1.004919111,0.012496908,39.40030482,0.634671316,38.43929265,0.630975407,0,0,0.961012171,0.00369591,0,0,0,0,2.107301407,2.107301407,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1210,0.028443518,0.023270008,0.044815506,0.001100677,-0.035795101,0.154361389,0.996145847,0.018969632,38.88769686,0.80961351,37.91999453,0.813913887,0,0,0.967702329,-0.004300377,0,0,0,0,2.285425423,2.285425423,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1220,0.022450193,0.022837714,0.044192294,0.000318424,-0.023843532,-0.126113493,0.977983124,0.024311605,38.27528042,0.615197277,37.31974749,0.613723386,0,0,0.955532931,0.001473891,0,0,0,0,2.006571634,2.006571634,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1230,0.032587458,0.005041656,0.045219156,-2.06E-05,0.043723874,-0.089705812,0.981825439,0.005453121,38.6810724,0.023862664,37.73183442,0.023451199,0,0,0.94923798,0.000411466,0,0,0,0,1.445040701,1.445040701,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1240,0.048975746,0.021683076,0.046507998,0.000981044,-0.075854692,-0.051554857,1.018691034,0.021772065,39.97846173,0.650483346,39.00874644,0.650394356,0,0,0.969715288,8.90E-05,0,0,0,0,1.802133433,1.802133433,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1250,0.044909051,0.036757985,0.045782768,0.000313518,-0.257790435,0.048524895,1.011576583,0.040504726,39.61318405,0.822160274,38.64651652,0.818413533,0,0,0.966667532,0.003746742,0,0,0,0,1.893293628,1.893293628,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1260,0.041590259,0.043355957,0.046951822,3.51E-05,-0.141362766,-0.018283195,1.01268686,0.046401327,40.11280283,0.860281924,39.14170623,0.857236554,0,0,0.971096602,0.00304537,0,0,0,0,2.229683305,2.229683305,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1270,0.031075626,0.034179596,0.04530072,-0.000163987,-0.09801738,0.00756337,0.997980135,0.034503606,39.22951296,0.667691205,38.26260845,0.667367196,0,0,0.966904509,0.000324009,0,0,0,0,1.977066053,1.977066053,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1280,0.047495031,0.020029047,0.045667851,-0.001258717,-0.193021031,-0.116738271,1.021131645,0.020922406,39.84127004,-0.111508714,38.86763342,-0.112402073,0,0,0.973636614,0.000893359,0,0,0,0,2.059408969,2.059408969,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1290,0.06057189,0.016958585,0.047073901,-0.000678636,-0.102437295,-0.202200749,1.026254973,0.014473537,40.39426734,0.057806396,39.42858425,0.060291443,0,0,0.965683083,-0.002485048,0,0,0,0,2.290060499,2.290060499,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1300,0.03855483,0.01890512,0.046959966,0.000227355,0.013402279,-0.018931399,1.017576508,0.02693297,40.17303968,0.691294868,39.194018,0.683267017,0,0,0.979021678,0.008027851,0,0,0,0,1.980886342,1.980886342,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1310,0.033796364,0.018003678,0.046020615,0.000489521,0.045520983,-0.03651141,1.000294184,0.022451948,39.54022082,0.670374197,38.573723,0.665925927,0,0,0.966497819,0.00444827,0,0,0,0,2.369527831,2.369527831,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1320,0.025443838,-0.002603162,0.044662408,0.000907119,-0.011421613,-0.250073461,0.984399845,0.006442349,38.66751956,0.412255727,37.70856355,0.403210216,0,0,0.958956008,0.009045511,0,0,0,0,1.850326844,1.850326844,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1330,0.033793758,0.0097749,0.045816191,-4.85E-06,-0.00895167,-0.244734709,0.989607656,0.008499998,39.17713125,0.086802456,38.22131735,0.088077358,0,0,0.955813898,-0.001274902,0,0,0,0,1.790418714,1.790418714,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1340,0.047773891,0.010833024,0.045716863,0.000151516,-0.063385115,-0.053023641,1.004579971,0.003456804,39.44528719,-0.001860964,38.48848111,0.005515256,0,0,0.95680608,-0.00737622,0,0,0,0,1.997722233,1.997722233,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1350,0.038323401,0.028523057,0.044280906,0.00010708,0.111294705,0.030079475,1.000273145,0.025479077,38.80800269,0.396951972,37.84605294,0.399995952,0,0,0.961949744,-0.00304398,0,0,0,0,2.073648192,2.073648192,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1360,0.048529929,0.031973154,0.045212845,-0.000244254,-0.174497593,-0.190690704,1.014732627,0.035591559,39.35241659,0.534324853,38.38621389,0.530706448,0,0,0.966202698,0.003618405,0,0,0,0,2.199887211,2.199887211,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1370,0.061060146,0.035196626,0.046060554,-0.000504383,0.178062323,-0.255212716,1.027509432,0.039075027,39.97429527,0.636813462,39.00784599,0.632935061,0,0,0.966449286,0.003878401,0,0,0,0,1.578195199,1.578195199,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1380,0.0606476,0.02731953,0.044489901,-0.00078563,0.006549539,-0.282490835,1.017668859,0.032739219,39.12532723,0.407353849,38.16830597,0.40193416,0,0,0.957021259,0.005419689,0,0,0,0,1.701492918,1.701492918,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1390,0.041240779,0.027369035,0.044618748,-0.001599197,-0.101072496,-0.125672212,1.023938771,0.027497324,39.30948551,0.000245544,38.32678752,0.000117254,0,0,0.982697992,0.000128289,0,0,0,0,1.729646382,1.729646382,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1400,0.022709441,0.021189369,0.043359113,-0.001272817,-0.120582015,-0.237852271,0.985958833,0.029288919,38.04961499,0.182661961,37.0863656,0.174562411,0,0,0.963249392,0.00809955,0,0,0,0,1.381531705,1.381531705,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1410,0.020299172,0.020724075,0.043220317,0.000527216,-0.09138924,-0.263063392,0.983236732,0.026299973,37.94017403,0.728906566,36.97723647,0.723330667,0,0,0.96293756,0.005575898,0,0,0,0,2.02175442,2.02175442,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1420,0.020656209,-0.015545761,0.044070534,-0.000120728,-0.142277461,-0.18686946,0.975779937,-0.012504386,38.15938835,-0.352261872,37.20426462,-0.355303247,0,0,0.955123727,0.003041375,0,0,0,0,1.593015945,1.593015945,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1430,0.054912681,-0.017965753,0.045755238,0.000815298,-0.108813854,-0.092961027,1.020388227,-0.010763935,39.74617086,0.073247425,38.78069531,0.066045606,0,0,0.965475546,0.007201818,0,0,0,0,2.060553952,2.060553952,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1440,0.044479397,-0.040456602,0.045642121,0.00017821,-0.15962975,-0.084730273,1.010168305,-0.039411418,39.5136106,-0.775369132,38.54792169,-0.776414315,0,0,0.965688908,0.001045183,0,0,0,0,1.85633907,1.85633907,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1450,0.049667338,-0.041034807,0.044268505,0.001897094,-0.10665749,-0.240320557,1.005344257,-0.037780831,38.85882234,-0.06320356,37.90314542,-0.066457535,0,0,0.955676919,0.003253975,0,0,0,0,2.281852512,2.281852512,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1460,0.05260105,-0.046545497,0.045235194,0.001766251,-0.071114785,-0.137006662,1.01437605,-0.052458837,39.42797505,-0.463816462,38.46620005,-0.457903121,0,0,0.961775,-0.005913341,0,0,0,0,1.661967436,1.661967436,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1470,0.053308212,-0.03439374,0.04420317,0.001203857,-0.029776832,-0.185868432,1.010035843,-0.036063969,38.98055933,-0.348654905,38.0238317,-0.346984676,0,0,0.956727631,-0.001670229,0,0,0,0,1.838034882,1.838034882,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1480,0.051532966,-0.02839129,0.045103244,0.000803069,-0.162979025,-0.059843485,1.013614781,-0.031171321,39.4038949,-0.381030039,38.44181309,-0.378250008,0,0,0.962081815,-0.002780031,0,0,0,0,2.046745559,2.046745559,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1490,0.027639974,-0.004005412,0.045318897,0.000482548,-0.040872191,0.135054216,0.998221664,-0.013327972,39.22149046,-0.112088898,38.25090877,-0.102766339,0,0,0.97058169,-0.009322559,0,0,0,0,1.853902626,1.853902626,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1500,0.003905982,0.011748055,0.044813773,0.000699759,-0.132512411,0.095706097,0.97677461,0.005404063,38.55629082,0.378357801,37.58342219,0.384701793,0,0,0.972868628,-0.006343992,0,0,0,0,1.608141125,1.608141125,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1510,0.027352852,0.002632478,0.045581198,0.00071414,-0.248606193,-0.056774025,0.982903473,0.012948916,38.99116557,0.566425622,38.03561495,0.556109184,0,0,0.955550621,0.010316439,0,0,0,0,1.746974954,1.746974954,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1520,0.034153977,-0.012307482,0.045733217,-5.01E-05,-0.083426791,-0.012515287,0.987698551,-0.006420917,39.00379846,-0.158738913,38.05025388,-0.164625478,0,0,0.953544574,0.005886565,0,0,0,0,2.198827802,2.198827802,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1530,0.012014989,-0.011065259,0.046252829,-0.000955484,-0.1262201,-0.035891506,0.977846178,-0.014612187,38.94870033,-0.700432363,37.98286914,-0.696885435,0,0,0.965831189,-0.003546928,0,0,0,0,1.587153631,1.587153631,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1540,0.009749296,-0.008941995,0.045977785,-0.000745373,-0.082198608,0.021672433,0.989576972,-0.013675248,39.15923261,-0.591552443,38.17940493,-0.58681919,0,0,0.979827676,-0.004733253,0,0,0,0,1.425861334,1.425861334,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1550,0.015418726,-0.009883092,0.045736666,-0.001123048,-0.182547523,0.030955876,0.987334201,-0.009708117,38.96958329,-0.700010543,37.99766781,-0.700185518,0,0,0.971915475,0.000174975,0,0,0,0,2.032545015,2.032545015,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1560,0.0148015,-0.002178073,0.046069552,-0.000218215,-0.211435033,0.049187549,0.979398138,0.00282633,38.87569261,-0.035678226,37.91109597,-0.04068263,0,0,0.964596639,0.005004404,0,0,0,0,1.570684859,1.570684859,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1570,0.003043714,0.002191609,0.046373876,5.05E-05,-0.201288241,0.1396675,0.968440793,-0.0008352,38.72261365,0.026412139,37.75721657,0.029438948,0,0,0.965397078,-0.003026809,0,0,0,0,1.89748073,1.89748073,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1580,-0.008088706,-0.008914564,0.046474055,-0.000590593,-0.299004566,0.00260292,0.957953735,-0.01264504,38.52388948,-0.509755634,37.55784704,-0.506025159,0,0,0.966042441,-0.003730476,0,0,0,0,2.031526401,2.031526401,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1590,0.031927349,-0.005888484,0.046704638,-0.000713645,-0.268262263,0.021593942,0.989772909,-0.006136498,39.38759139,-0.465379442,38.42974583,-0.465131428,0,0,0.95784556,-0.000248014,0,0,0,0,1.761755794,1.761755794,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1600,0.029107351,-0.015805643,0.04620257,-0.001842123,-0.219474303,0.004491655,0.981477023,-0.014861982,39.01347876,-1.059889385,38.06110909,-1.060833046,0,0,0.952369671,0.000943661,0,0,0,0,1.478835962,1.478835962,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1610,0.026540378,-0.032254048,0.046648284,-0.00232573,-0.003292541,-0.105074464,0.988984048,-0.02849366,39.30722533,-1.517205003,38.34478167,-1.520965391,0,0,0.96244367,0.003760388,0,0,0,0,1.323460442,1.323460442,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1620,0.040510178,0.006068899,0.046456054,-0.001065158,-0.101338492,-0.040774748,0.990280768,0.000324936,39.33964183,-0.455019555,38.38987124,-0.449275591,0,0,0.94977059,-0.005743964,0,0,0,0,1.636498266,1.636498266,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1630,0.028447979,0.007614529,0.046426496,-0.000597661,-0.046653072,-0.001646382,0.986330821,0.004027058,39.30932839,-0.236253821,38.35144555,-0.23266635,0,0,0.957882842,-0.003587472,0,0,0,0,1.967068058,1.967068058,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1640,0.030314331,0.022255372,0.048379991,-0.000808085,0.086935765,-0.200840034,0.988199525,0.022668146,40.1551734,0.100763832,39.19728821,0.100351058,0,0,0.957885193,0.000412774,0,0,0,0,2.211042137,2.211042137,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1650,0.054888597,0.031830906,0.048222573,-0.000115625,-0.146406237,-0.395575716,1.021648863,0.035847913,40.77796432,0.665469362,39.81120405,0.661452356,0,0,0.966760266,0.004017006,0,0,0,0,2.106676468,2.106676468,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1660,0.068751818,0.004811974,0.047056116,-0.001173948,-0.079495414,-0.038600462,1.029905333,0.011590064,40.4957536,-0.434151991,39.53460008,-0.440930081,0,0,0.961153515,0.00677809,0,0,0,0,1.844093738,1.844093738,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1670,0.060362543,-0.007441991,0.045590652,-0.001192412,-0.142910196,0.132224572,1.022508019,-0.004834456,39.78565975,-0.771303887,38.82351427,-0.773911422,0,0,0.962145477,0.002607535,0,0,0,0,2.135037947,2.135037947,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1680,0.056736542,0.025893458,0.045119672,-0.000268032,-0.059807599,-0.074272597,1.034258439,0.015402454,39.85509716,0.032544939,38.87757526,0.043035944,0,0,0.977521896,-0.010491005,0,0,0,0,2.133018501,2.133018501,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1690,0.014260114,0.055081829,0.045150748,3.46E-05,-0.041294811,0.126311283,0.999140311,0.050531729,39.08015024,0.895226869,38.09527004,0.899776968,0,0,0.984880197,-0.0045501,0,0,0,0,1.773878947,1.773878947,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1700,-0.025716197,0.043989475,0.045249949,0.000397417,0.090715088,-0.049983472,0.942720002,0.055988421,37.8752558,1.270384188,36.9068196,1.258385242,0,0,0.968436199,0.011998946,0,0,0,0,1.673734685,1.673734685,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1710,-0.02497729,0.035406267,0.045518845,-0.000646377,-0.060463056,-0.080341111,0.942435345,0.04319825,38.03003361,0.599382537,37.06262098,0.591590553,0,0,0.967412635,0.007791983,0,0,0,0,1.862340925,1.862340925,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1720,-0.008776652,0.037738379,0.045046798,-0.000204718,0.059383278,0.113725346,0.940722649,0.038081561,37.8437591,0.654141206,36.8942598,0.653798024,0,0,0.949499301,0.000343182,0,0,0,0,1.616744255,1.616744255,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1730,0.020721351,0.047849921,0.045877244,-2.00E-05,0.008796924,0.038340836,0.974284253,0.054610563,38.82101913,1.087074065,37.86745623,1.080313423,0,0,0.953562902,0.006760642,0,0,0,0,1.801059553,1.801059553,0,0
1,0,0,0,0.05,-0.1,0.1,21,80,10000,4,2,1740,0.030806165,0.020043796,0.045983373,-0.000318773,0.24666582,0.096716158,0.994713965,0.030410759,39.30586994,0.48641577,38.34196214,0.476048807,0,0,0.963907799,0.010366963,0,0,0,0,2.193433291,2.193433291,0,0
